,Season,Match Number,Round Number,Week,Date,Location,Home Team,Away Team,AB_HOME,Pace_HOME,OffRtg_HOME,DefRtg_HOME,NetRtg_HOME,GOW_HOME,AB_AWAY,Pace_AWAY,OffRtg_AWAY,DefRtg_AWAY,NetRtg_AWAY,GOW_AWAY,Result
801,19-20,803,16,16,11/02/2020 21:00,Capital One Arena,Washington Wizards,Chicago Bulls,WAS,103.3,111.5,116.3,-4.8," vs. GSW, vs. DAL, vs. MEM",CHI,100.4,104.9,107.6,-2.7," vs. NOP, @ PHI",126 - 114
802,19-20,804,16,16,11/02/2020 22:00,Smoothie King Center,New Orleans Pelicans,Portland Trail Blazers,NOP,103.4,110.0,112.3,-2.3," vs. MIL, @ CHI, @ IND",POR,101.3,111.7,112.7,-1.1," @ DEN, vs. SAS, @ UTA, vs. MIA",138 - 117
803,19-20,805,16,16,11/02/2020 22:00,Chesapeake Energy Arena,Oklahoma City Thunder,San Antonio Spurs,OKC,99.3,110.3,107.8,+2.6," vs. CLE, vs. DET, vs. BOS",SAS,100.7,111.4,111.5,-0.0," @ LAC, @ LAL, @ POR, @ SAC",106 - 114
804,19-20,806,16,16,11/02/2020 23:30,Toyota Center,Houston Rockets,Boston Celtics,HOU,104.2,113.3,109.6,+3.7," vs. CHA, @ LAL, @ PHX, vs. UTA",BOS,100.0,112.2,105.1,+7.1," @ ATL, vs. ORL, vs. ATL, @ OKC",116 - 105
805,19-20,807,16,16,12/02/2020 21:00,Rocket Mortgage FieldHouse,Cleveland Cavaliers,Atlanta Hawks,CLE,99.1,106.1,115.0,-8.9," vs. NYK, @ OKC, vs. LAC",ATL,103.5,104.6,113.4,-8.8," vs. BOS, @ MIN, @ BOS, vs. NYK",127 - 105
806,19-20,808,16,16,12/02/2020 21:00,Amway Center,Orlando Magic,Detroit Pistons,ORL,98.1,105.0,106.8,-1.8," @ CHA, @ BOS, @ NYK, vs. MIL",DET,99.0,109.6,111.8,-2.2," @ MEM, vs. PHX, @ OKC, vs. NYK",116 - 112
807,19-20,809,16,16,12/02/2020 21:30,Barclays Center,Brooklyn Nets,Toronto Raptors,BKN,102.2,106.4,108.2,-1.8," vs. PHX, vs. GSW, @ TOR",TOR,100.6,111.0,104.3,+6.7," vs. IND, @ IND, vs. BKN",101 - 91
808,19-20,810,16,16,12/02/2020 21:30,Bankers Life Fieldhouse,Indiana Pacers,Milwaukee Bucks,IND,98.6,110.1,107.3,+2.8," vs. DAL, @ TOR, vs. TOR, vs. NOP",MIL,105.2,113.8,102.0,+11.9," @ NOP, vs. PHI, @ ORL",118 - 111
809,19-20,811,16,16,12/02/2020 21:30,Madison Square Garden,New York Knicks,Washington Wizards,NYK,99.2,104.5,111.9,-7.4," @ CLE, vs. ORL, @ DET, @ ATL",WAS,103.3,111.5,116.3,-4.8," vs. GSW, vs. DAL, vs. MEM",96 - 114
810,19-20,812,16,16,12/02/2020 22:00,FedExForum,Memphis Grizzlies,Portland Trail Blazers,MEM,103.6,109.4,111.4,-2.0," vs. DET, @ DAL, @ PHI, @ WAS",POR,101.3,111.7,112.7,-1.1," @ DEN, vs. SAS, @ UTA, vs. MIA",111 - 104
811,19-20,813,16,16,12/02/2020 22:00,Target Center,Minnesota Timberwolves,Charlotte Hornets,MIN,103.2,106.2,109.9,-3.6," @ SAC, vs. ATL, vs. LAC",CHA,96.9,105.4,113.1,-7.7," vs. ORL, @ HOU, vs. DAL",108 - 115
812,19-20,814,16,16,12/02/2020 22:30,American Airlines Center,Dallas Mavericks,Sacramento Kings,DAL,99.6,116.0,110.0,+6.0," @ IND, vs. MEM, @ WAS, @ CHA",SAC,98.6,107.7,110.7,-3.0," vs. MIN, vs. MIA, vs. SAS",130 - 111
813,19-20,815,16,16,12/02/2020 23:00,Talking Stick Resort Arena,Phoenix Suns,Golden State Warriors,PHX,102.3,109.8,110.4,-0.6," @ BKN, @ DET, vs. HOU, vs. DEN",GSW,101.1,103.7,112.0,-8.3," @ WAS, @ BKN, vs. LAL",112 - 106
814,19-20,816,16,16,12/02/2020 23:00,Vivint Smart Home Arena,Utah Jazz,Miami Heat,UTA,99.4,111.6,107.3,+4.3," vs. DEN, vs. POR, @ HOU",MIA,98.4,111.5,108.0,+3.5," vs. PHI, @ LAC, @ SAC, @ POR",116 - 101
815,19-20,817,16,16,13/02/2020 00:00,Pepsi Center,Denver Nuggets,Los Angeles Lakers,DEN,97.7,111.2,107.9,+3.4," vs. POR, @ UTA, @ PHX",LAL,100.8,112.8,105.9,+7.0," vs. SAS, vs. HOU, @ GSW",116 - 120
816,19-20,818,16,16,13/02/2020 22:00,TD Garden,Boston Celtics,LA Clippers,BOS,100.0,112.2,105.1,+7.1," @ ATL, vs. ORL, vs. ATL, @ OKC",LAC,102.8,112.2,106.2,+6.0," vs. SAS, vs. MIA, @ MIN, @ CLE",141 - 133
817,19-20,819,16,16,13/02/2020 22:00,Smoothie King Center,New Orleans Pelicans,Oklahoma City Thunder,NOP,103.4,110.0,112.3,-2.3," vs. MIL, @ CHI, @ IND",OKC,99.3,110.3,107.8,+2.6," vs. CLE, vs. DET, vs. BOS",118 - 123
818,19-20,820,17,17,20/02/2020 21:00,Little Caesars Arena,Detroit Pistons,Milwaukee Bucks,DET,98.4,109.4,111.8,-2.4," vs. CHA, @ ORL",MIL,105.4,113.4,101.5,+11.9," vs. SAC, @ IND",106 - 126
819,19-20,821,17,17,20/02/2020 21:30,State Farm Arena,Atlanta Hawks,Miami Heat,ATL,103.4,105.3,113.4,-8.1," @ ORL, @ CLE",MIA,98.3,111.9,108.6,+3.3," @ GSW, @ UTA",129 - 124
820,19-20,822,17,17,20/02/2020 22:00,Wells Fargo Center,Philadelphia 76ers,Brooklyn Nets,PHI,99.8,108.3,106.2,+2.2, vs. LAC,BKN,102.0,107.3,107.9,-0.6," @ IND, vs. TOR",112 - 104
821,19-20,823,17,17,20/02/2020 22:00,United Center,Chicago Bulls,Charlotte Hornets,CHI,100.5,105.2,108.0,-2.9, @ WAS,CHA,96.7,105.6,113.7,-8.1," @ DET, @ MIN",93 - 103
822,19-20,824,17,17,21/02/2020 00:00,Golden 1 Center,Sacramento Kings,Memphis Grizzlies,SAC,98.5,108.3,110.5,-2.2," @ MIL, @ DAL",MEM,103.5,109.0,110.5,-1.4, vs. POR,129 - 125
823,19-20,825,17,17,21/02/2020 00:30,Chase Center,Golden State Warriors,Houston Rockets,GSW,101.3,103.9,112.5,-8.5," vs. MIA, @ PHX",HOU,103.9,113.3,110.0,+3.3, vs. BOS,105 - 135
824,19-20,826,17,17,21/02/2020 21:00,Amway Center,Orlando Magic,Dallas Mavericks,ORL,98.1,104.9,107.1,-2.2," vs. ATL, vs. DET",DAL,99.3,116.1,110.4,+5.7," vs. UTA, vs. SAC",106 - 122
825,19-20,827,17,17,21/02/2020 21:00,Capital One Arena,Washington Wizards,Cleveland Cavaliers,WAS,103.4,111.2,116.0,-4.7," vs. CHI, @ NYK",CLE,99.2,106.0,115.4,-9.4, vs. ATL,108 - 113
826,19-20,828,17,17,21/02/2020 21:30,Madison Square Garden,New York Knicks,Indiana Pacers,NYK,99.0,105.2,111.9,-6.8, vs. WAS,IND,98.7,110.2,108.1,+2.1," vs. BKN, vs. MIL",98 - 106
827,19-20,829,17,17,21/02/2020 21:30,Scotiabank Arena,Toronto Raptors,Phoenix Suns,TOR,100.5,111.5,104.9,+6.5," vs. MIN, @ BKN",PHX,102.0,110.0,110.6,-0.6," @ LAL, vs. GSW",118 - 101
828,19-20,830,17,17,21/02/2020 22:00,Target Center,Minnesota Timberwolves,Boston Celtics,MIN,103.3,106.9,110.1,-3.1," @ TOR, vs. CHA",BOS,99.8,112.7,105.5,+7.2," @ HOU, vs. LAC",117 - 127
829,19-20,831,17,17,21/02/2020 22:00,Chesapeake Energy Arena,Oklahoma City Thunder,Denver Nuggets,OKC,99.1,110.6,107.9,+2.7," vs. SAS, @ NOP",DEN,97.7,111.6,107.6,+3.9," vs. SAS, LAL",113 - 101
830,19-20,832,17,17,21/02/2020 23:00,Vivint Smart Home Arena,Utah Jazz,San Antonio Spurs,UTA,99.3,111.6,107.5,+4.1," @ DAL, vs. MIA",SAS,100.5,111.2,112.3,-1.1," @ DEN, @ OKC",104 - 113
831,19-20,833,17,17,22/02/2020 00:30,Staples Center,Los Angeles Lakers,Memphis Grizzlies,LAL,100.8,113.2,106.3,+7.0," vs. PHX, @ DEN",MEM,103.5,109.0,110.5,-1.4, vs. POR,117 - 105
832,19-20,834,17,17,22/02/2020 00:30,Moda Center,Portland Trail Blazers,New Orleans Pelicans,POR,101.2,111.8,113.1,-1.4," @ NOP, @ MEM",NOP,103.7,110.0,112.1,-2.1," vs. POR, vs. OKC",115 - 128
833,19-20,835,17,17,22/02/2020 17:30,Staples Center,LA Clippers,Sacramento Kings,LAC,102.8,112.5,106.4,+6.1," @ PHI, @ BOS",SAC,98.5,108.3,110.5,-2.2," @ MIL, @ DAL",103 - 112
834,19-20,836,17,17,22/02/2020 21:00,Spectrum Center,Charlotte Hornets,Brooklyn Nets,CHA,96.7,105.6,113.7,-8.1," @ DET, @ MIN",BKN,102.0,107.3,107.9,-0.6," @ IND, vs. TOR",86 - 115
835,19-20,837,17,17,22/02/2020 21:30,State Farm Arena,Atlanta Hawks,Dallas Mavericks,ATL,103.4,105.3,113.4,-8.1," @ ORL, @ CLE",DAL,99.3,116.1,110.4,+5.7," vs. UTA, vs. SAC",111 - 107
836,19-20,838,17,17,22/02/2020 22:00,American Airlines Arena,Miami Heat,Cleveland Cavaliers,MIA,98.3,111.9,108.6,+3.3," @ GSW, @ UTA",CLE,99.2,106.0,115.4,-9.4, vs. ATL,124 - 105
837,19-20,839,17,17,22/02/2020 22:00,United Center,Chicago Bulls,Phoenix Suns,CHI,100.5,105.2,108.0,-2.9, @ WAS,PHX,102.0,110.0,110.6,-0.6," @ LAL, vs. GSW",104 - 112
838,19-20,840,17,17,22/02/2020 22:30,Fiserv Forum,Milwaukee Bucks,Philadelphia 76ers,MIL,105.4,113.4,101.5,+11.9," vs. SAC, @ IND",PHI,99.8,108.3,106.2,+2.2, vs. LAC,119 - 98
839,19-20,841,17,17,22/02/2020 23:00,Vivint Smart Home Arena,Utah Jazz,Houston Rockets,UTA,99.3,111.6,107.5,+4.1," @ DAL, vs. MIA",HOU,103.9,113.3,110.0,+3.3, vs. BOS,110 - 120
840,19-20,842,17,17,23/02/2020 17:30,Staples Center,Los Angeles Lakers,Boston Celtics,LAL,100.8,113.2,106.3,+7.0," vs. PHX, @ DEN",BOS,99.8,112.7,105.5,+7.2," @ HOU, vs. LAC",114 - 112
841,19-20,843,17,17,23/02/2020 20:00,Scotiabank Arena,Toronto Raptors,Indiana Pacers,TOR,100.5,111.5,104.9,+6.5," vs. MIN, @ BKN",IND,98.7,110.2,108.1,+2.1," vs. BKN, vs. MIL",127 - 81
842,19-20,844,17,17,23/02/2020 20:00,Pepsi Center,Denver Nuggets,Minnesota Timberwolves,DEN,97.7,111.6,107.6,+3.9," vs. SAS, LAL",MIN,103.3,106.9,110.1,-3.1," @ TOR, vs. CHA",128 - 116
843,19-20,845,17,17,23/02/2020 21:00,United Center,Chicago Bulls,Washington Wizards,CHI,100.5,105.2,108.0,-2.9, @ WAS,WAS,103.4,111.2,116.0,-4.7," vs. CHI, @ NYK",126 - 117
844,19-20,846,17,17,23/02/2020 21:00,Chesapeake Energy Arena,Oklahoma City Thunder,San Antonio Spurs,OKC,99.1,110.6,107.9,+2.7," vs. SAS, @ NOP",SAS,100.5,111.2,112.3,-1.1," @ DEN, @ OKC",131 - 103
845,19-20,847,17,17,23/02/2020 22:30,Chase Center,Golden State Warriors,New Orleans Pelicans,GSW,101.3,103.9,112.5,-8.5," vs. MIA, @ PHX",NOP,103.7,110.0,112.1,-2.1," vs. POR, vs. OKC",101 - 115
846,19-20,848,17,17,23/02/2020 23:00,Moda Center,Portland Trail Blazers,Detroit Pistons,POR,101.2,111.8,113.1,-1.4," @ NOP, @ MEM",DET,98.4,109.4,111.8,-2.4," vs. CHA, @ ORL",107 - 104
847,19-20,849,17,17,24/02/2020 21:00,Rocket Mortgage FieldHouse,Cleveland Cavaliers,Miami Heat,CLE,99.2,106.0,115.4,-9.4, vs. ATL,MIA,98.3,111.9,108.6,+3.3," @ GSW, @ UTA",125 - 119
848,19-20,850,17,17,24/02/2020 21:00,Wells Fargo Center,Philadelphia 76ers,Atlanta Hawks,PHI,99.8,108.3,106.2,+2.2, vs. LAC,ATL,103.4,105.3,113.4,-8.1," @ ORL, @ CLE",129 - 112
849,19-20,851,17,17,24/02/2020 21:00,Capital One Arena,Washington Wizards,Milwaukee Bucks,WAS,103.4,111.2,116.0,-4.7," vs. CHI, @ NYK",MIL,105.4,113.4,101.5,+11.9," vs. SAC, @ IND",134 - 137
850,19-20,852,17,17,24/02/2020 21:30,Barclays Center,Brooklyn Nets,Orlando Magic,BKN,102.0,107.3,107.9,-0.6," @ IND, vs. TOR",ORL,98.1,104.9,107.1,-2.2," vs. ATL, vs. DET",113 - 115
851,19-20,853,17,17,24/02/2020 22:00,Toyota Center,Houston Rockets,New York Knicks,HOU,103.9,113.3,110.0,+3.3, vs. BOS,NYK,99.0,105.2,111.9,-6.8, vs. WAS,123 - 112
852,19-20,854,17,17,24/02/2020 22:30,American Airlines Center,Dallas Mavericks,Minnesota Timberwolves,DAL,99.3,116.1,110.4,+5.7," vs. UTA, vs. SAC",MIN,103.3,106.9,110.1,-3.1," @ TOR, vs. CHA",139 - 123
853,19-20,855,17,17,24/02/2020 23:00,Vivint Smart Home Arena,Utah Jazz,Phoenix Suns,UTA,99.3,111.6,107.5,+4.1," @ DAL, vs. MIA",PHX,102.0,110.0,110.6,-0.6," @ LAL, vs. GSW",111 - 131
854,19-20,856,17,17,25/02/2020 00:30,Staples Center,LA Clippers,Memphis Grizzlies,LAC,102.8,112.5,106.4,+6.1," @ PHI, @ BOS",MEM,103.5,109.0,110.5,-1.4, vs. POR,124 - 97
855,19-20,857,17,17,25/02/2020 21:00,Bankers Life Fieldhouse,Indiana Pacers,Charlotte Hornets,IND,98.7,110.2,108.1,+2.1," vs. BKN, vs. MIL",CHA,96.7,105.6,113.7,-8.1," @ DET, @ MIN",119 - 80
856,19-20,858,17,17,25/02/2020 21:30,Scotiabank Arena,Toronto Raptors,Milwaukee Bucks,TOR,100.5,111.5,104.9,+6.5," vs. MIN, @ BKN",MIL,105.4,113.4,101.5,+11.9," vs. SAC, @ IND",97 - 108
857,19-20,859,17,17,25/02/2020 22:00,United Center,Chicago Bulls,Oklahoma City Thunder,CHI,100.5,105.2,108.0,-2.9, @ WAS,OKC,99.1,110.6,107.9,+2.7," vs. SAS, @ NOP",122 - 124
858,19-20,860,17,17,25/02/2020 23:00,Pepsi Center,Denver Nuggets,Detroit Pistons,DEN,97.7,111.6,107.6,+3.9," vs. SAS, LAL",DET,98.4,109.4,111.8,-2.4," vs. CHA, @ ORL",115 - 98
859,19-20,861,17,17,26/02/2020 00:00,Staples Center,Los Angeles Lakers,New Orleans Pelicans,LAL,100.8,113.2,106.3,+7.0," vs. PHX, @ DEN",NOP,103.7,110.0,112.1,-2.1," vs. POR, vs. OKC",118 - 109
860,19-20,862,17,17,26/02/2020 00:00,Moda Center,Portland Trail Blazers,Boston Celtics,POR,101.2,111.8,113.1,-1.4," @ NOP, @ MEM",BOS,99.8,112.7,105.5,+7.2," @ HOU, vs. LAC",106 - 118
861,19-20,863,17,17,26/02/2020 00:30,Chase Center,Golden State Warriors,Sacramento Kings,GSW,101.3,103.9,112.5,-8.5," vs. MIA, @ PHX",SAC,98.5,108.3,110.5,-2.2," @ MIL, @ DAL",94 - 112
862,19-20,864,17,17,26/02/2020 21:00,Spectrum Center,Charlotte Hornets,New York Knicks,CHA,96.7,105.6,113.7,-8.1," @ DET, @ MIN",NYK,99.0,105.2,111.9,-6.8, vs. WAS,107 - 101
863,19-20,865,17,17,26/02/2020 21:00,Rocket Mortgage FieldHouse,Cleveland Cavaliers,Philadelphia 76ers,CLE,99.2,106.0,115.4,-9.4, vs. ATL,PHI,99.8,108.3,106.2,+2.2, vs. LAC,108 - 94
864,19-20,866,17,17,26/02/2020 21:00,Capital One Arena,Washington Wizards,Brooklyn Nets,WAS,103.4,111.2,116.0,-4.7," vs. CHI, @ NYK",BKN,102.0,107.3,107.9,-0.6," @ IND, vs. TOR",110 - 106
865,19-20,867,17,17,26/02/2020 21:30,State Farm Arena,Atlanta Hawks,Orlando Magic,ATL,103.4,105.3,113.4,-8.1," @ ORL, @ CLE",ORL,98.1,104.9,107.1,-2.2," vs. ATL, vs. DET",120 - 130
866,19-20,868,17,17,26/02/2020 21:30,American Airlines Arena,Miami Heat,Minnesota Timberwolves,MIA,98.3,111.9,108.6,+3.3," @ GSW, @ UTA",MIN,103.3,106.9,110.1,-3.1," @ TOR, vs. CHA",126 - 129
867,19-20,870,17,17,26/02/2020 22:00,Toyota Center,Houston Rockets,Memphis Grizzlies,HOU,103.9,113.3,110.0,+3.3, vs. BOS,MEM,103.5,109.0,110.5,-1.4, vs. POR,140 - 112
868,19-20,869,17,17,26/02/2020 22:30,AT&T Center,San Antonio Spurs,Dallas Mavericks,SAS,100.5,111.2,112.3,-1.1," @ DEN, @ OKC",DAL,99.3,116.1,110.4,+5.7," vs. UTA, vs. SAC",103 - 109
869,19-20,871,17,17,26/02/2020 23:00,Talking Stick Resort Arena,Phoenix Suns,LA Clippers,PHX,102.0,110.0,110.6,-0.6," @ LAL, vs. GSW",LAC,102.8,112.5,106.4,+6.1," @ PHI, @ BOS",92 - 102
870,19-20,872,17,17,27/02/2020 00:30,Vivint Smart Home Arena,Utah Jazz,Boston Celtics,UTA,99.3,111.6,107.5,+4.1," @ DAL, vs. MIA",BOS,99.8,112.7,105.5,+7.2," @ HOU, vs. LAC",103 - 114
871,19-20,873,18,18,27/02/2020 21:00,Wells Fargo Center,Philadelphia 76ers,New York Knicks,PHI,99.8,108.4,106.1,+2.3," vs. BKN, @ MIL",NYK,99.2,104.9,111.8,-6.9, vs. IND,115 - 106
872,19-20,874,18,18,27/02/2020 22:00,Bankers Life Fieldhouse,Indiana Pacers,Portland Trail Blazers,IND,98.8,110.2,108.1,+2.1," @ NYK, @ TOR",POR,101.3,111.5,113.3,-1.8," vs. NOP, vs. DET",106 - 100
873,19-20,875,18,18,27/02/2020 22:00,Chesapeake Energy Arena,Oklahoma City Thunder,Sacramento Kings,OKC,99.2,110.7,108.2,+2.5," vs. DEN, vs. SAS",SAC,98.7,108.2,110.9,-2.6," vs. MEM, @ LAC",112 - 108
874,19-20,876,18,18,28/02/2020 00:30,Chase Center,Golden State Warriors,Los Angeles Lakers,GSW,101.2,103.9,112.4,-8.5," vs. HOU, vs. NOP",LAL,100.7,113.4,106.3,+7.2," vs. MEM, vs. BOS",86 - 116
875,19-20,877,18,18,28/02/2020 21:00,Amway Center,Orlando Magic,Minnesota Timberwolves,ORL,98.2,105.5,107.4,-1.8, vs. DAL,MIN,103.4,107.1,110.4,-3.3," vs. BOS, @ DEN",136 - 125
876,19-20,878,18,18,28/02/2020 21:30,State Farm Arena,Atlanta Hawks,Brooklyn Nets,ATL,103.4,105.6,114.0,-8.3," vs. MIA, vs. DAL",BKN,101.8,107.3,107.7,-0.3," @ PHI, @ CHA",141 - 118
877,19-20,879,18,18,28/02/2020 21:30,Scotiabank Arena,Toronto Raptors,Charlotte Hornets,TOR,100.7,111.4,105.1,+6.3," vs. PHX, vs. IND",CHA,96.7,105.6,113.1,-7.5," @ CHI, vs. BKN",96 - 99
878,19-20,880,18,18,28/02/2020 22:00,American Airlines Arena,Miami Heat,Dallas Mavericks,MIA,98.3,111.7,108.7,+3.1," @ ATL, vs. CLE",DAL,99.3,116.5,110.7,+5.7," @ ORL, @ ATL",126 - 118
879,19-20,881,18,18,28/02/2020 22:00,FedExForum,Memphis Grizzlies,Sacramento Kings,MEM,103.5,109.0,110.3,-1.3," @ SAC, @ LAL",SAC,98.7,108.2,110.9,-2.6," vs. MEM, @ LAC",101 - 104
880,19-20,882,18,18,28/02/2020 22:00,Fiserv Forum,Milwaukee Bucks,Oklahoma City Thunder,MIL,105.4,113.3,101.7,+11.5," @ DET, vs. PHI",OKC,99.2,110.7,108.2,+2.5," vs. DEN, vs. SAS",133 - 86
881,19-20,883,18,18,28/02/2020 22:00,Smoothie King Center,New Orleans Pelicans,Cleveland Cavaliers,NOP,103.7,110.5,112.2,-1.7," @ POR, @ GSW",CLE,99.3,106.3,115.1,-8.8," @ WAS, @ MIA",116 - 104
882,19-20,884,18,18,28/02/2020 23:00,Talking Stick Resort Arena,Phoenix Suns,Detroit Pistons,PHX,101.9,109.9,110.7,-0.9," @ TOR, @ CHI",DET,98.3,108.9,111.4,-2.5," vs. MIL, @ POR",111 - 113
883,19-20,885,18,18,28/02/2020 23:00,Vivint Smart Home Arena,Utah Jazz,Washington Wizards,UTA,99.3,111.9,107.6,+4.3," vs. SAS, vs. HOU",WAS,103.5,111.3,115.3,-4.0," vs. CLE, @ CHI",129 - 119
884,19-20,886,18,18,29/02/2020 00:30,Staples Center,LA Clippers,Denver Nuggets,LAC,102.7,112.3,106.7,+5.6, vs. SAC,DEN,97.6,112.0,108.0,+3.9," @ OKC, vs. MIN",132 - 103
885,19-20,887,18,18,29/02/2020 19:00,Madison Square Garden,New York Knicks,Chicago Bulls,NYK,99.2,104.9,111.8,-6.9, vs. IND,CHI,100.6,105.2,108.2,-3.0," vs. CHA, vs. PHX, vs. WAS",125 - 115
886,19-20,888,18,18,29/02/2020 21:30,State Farm Arena,Atlanta Hawks,Portland Trail Blazers,ATL,103.4,105.6,114.0,-8.3," vs. MIA, vs. DAL",POR,101.3,111.5,113.3,-1.8," vs. NOP, vs. DET",129 - 117
887,19-20,889,18,18,29/02/2020 21:30,American Airlines Arena,Miami Heat,Brooklyn Nets,MIA,98.3,111.7,108.7,+3.1," @ ATL, vs. CLE",BKN,101.8,107.3,107.7,-0.3," @ PHI, @ CHA",116 - 113
888,19-20,890,18,18,29/02/2020 22:00,Rocket Mortgage FieldHouse,Cleveland Cavaliers,Indiana Pacers,CLE,99.3,106.3,115.1,-8.8," @ WAS, @ MIA",IND,98.8,110.2,108.1,+2.1," @ NYK, @ TOR",104 - 113
889,19-20,891,18,18,29/02/2020 22:00,FedExForum,Memphis Grizzlies,Los Angeles Lakers,MEM,103.5,109.0,110.3,-1.3," @ SAC, @ LAL",LAL,100.7,113.4,106.3,+7.2," vs. MEM, vs. BOS",105 - 88
890,19-20,892,18,18,29/02/2020 22:30,TD Garden,Boston Celtics,Houston Rockets,BOS,100.0,112.5,105.7,+6.8," @ MIN, @ LAL",HOU,103.9,113.2,109.8,+3.4," @ GSW, @ UTA",110 - 111
891,19-20,893,18,18,29/02/2020 22:30,AT&T Center,San Antonio Spurs,Orlando Magic,SAS,100.4,111.6,112.7,-1.1," @ UTA, @ OKC",ORL,98.2,105.5,107.4,-1.8, vs. DAL,114 - 113
892,19-20,894,18,18,29/02/2020 23:00,Talking Stick Resort Arena,Phoenix Suns,Golden State Warriors,PHX,101.9,109.9,110.7,-0.9," @ TOR, @ CHI",GSW,101.2,103.9,112.4,-8.5," vs. HOU, vs. NOP",99 - 115
893,19-20,895,18,18,01/03/2020 15:00,Spectrum Center,Charlotte Hornets,Milwaukee Bucks,CHA,96.7,105.6,113.1,-7.5," @ CHI, vs. BKN",MIL,105.4,113.3,101.7,+11.5," @ DET, vs. PHI",85 - 93
894,19-20,896,18,18,01/03/2020 17:30,Target Center,Minnesota Timberwolves,Dallas Mavericks,MIN,103.4,107.1,110.4,-3.3," vs. BOS, @ DEN",DAL,99.3,116.5,110.7,+5.7," @ ORL, @ ATL",91 - 111
895,19-20,897,18,18,01/03/2020 17:30,Staples Center,LA Clippers,Philadelphia 76ers,LAC,102.7,112.3,106.7,+5.6, vs. SAC,PHI,99.8,108.4,106.1,+2.3," vs. BKN, @ MIL",136 - 130
896,19-20,898,18,18,01/03/2020 20:00,Pepsi Center,Denver Nuggets,Toronto Raptors,DEN,97.6,112.0,108.0,+3.9," @ OKC, vs. MIN",TOR,100.7,111.4,105.1,+6.3," vs. PHX, vs. IND",133 - 118
897,19-20,899,18,18,01/03/2020 20:00,Golden 1 Center,Sacramento Kings,Detroit Pistons,SAC,98.7,108.2,110.9,-2.6," vs. MEM, @ LAC",DET,98.3,108.9,111.4,-2.5," vs. MIL, @ POR",106 - 100
898,19-20,900,18,18,01/03/2020 22:00,Smoothie King Center,New Orleans Pelicans,Los Angeles Lakers,NOP,103.7,110.5,112.2,-1.7," @ POR, @ GSW",LAL,100.7,113.4,106.3,+7.2," vs. MEM, vs. BOS",114 - 122
899,19-20,901,18,18,01/03/2020 22:30,Chase Center,Golden State Warriors,Washington Wizards,GSW,101.2,103.9,112.4,-8.5," vs. HOU, vs. NOP",WAS,103.5,111.3,115.3,-4.0," vs. CLE, @ CHI",110 - 124
900,19-20,902,18,18,02/03/2020 21:00,Rocket Mortgage FieldHouse,Cleveland Cavaliers,Utah Jazz,CLE,99.3,106.3,115.1,-8.8," @ WAS, @ MIA",UTA,99.3,111.9,107.6,+4.3," vs. SAS, vs. HOU",113 - 126
901,19-20,903,18,18,02/03/2020 21:00,Madison Square Garden,New York Knicks,Houston Rockets,NYK,99.2,104.9,111.8,-6.9, vs. IND,HOU,103.9,113.2,109.8,+3.4," @ GSW, @ UTA",125 - 123
902,19-20,904,18,18,02/03/2020 21:00,Amway Center,Orlando Magic,Portland Trail Blazers,ORL,98.2,105.5,107.4,-1.8, vs. DAL,POR,101.3,111.5,113.3,-1.8," vs. NOP, vs. DET",107 - 130
903,19-20,905,18,18,02/03/2020 21:30,State Farm Arena,Atlanta Hawks,Memphis Grizzlies,ATL,103.4,105.6,114.0,-8.3," vs. MIA, vs. DAL",MEM,103.5,109.0,110.3,-1.3," @ SAC, @ LAL",88 - 127
904,19-20,906,18,18,02/03/2020 21:30,American Airlines Arena,Miami Heat,Milwaukee Bucks,MIA,98.3,111.7,108.7,+3.1," @ ATL, vs. CLE",MIL,105.4,113.3,101.7,+11.5," @ DET, vs. PHI",105 - 89
905,19-20,907,18,18,02/03/2020 22:00,United Center,Chicago Bulls,Dallas Mavericks,CHI,100.6,105.2,108.2,-3.0," vs. CHA, vs. PHX, vs. WAS",DAL,99.3,116.5,110.7,+5.7," @ ORL, @ ATL",109 - 107
906,19-20,908,18,18,02/03/2020 22:30,AT&T Center,San Antonio Spurs,Indiana Pacers,SAS,100.4,111.6,112.7,-1.1," @ UTA, @ OKC",IND,98.8,110.2,108.1,+2.1," @ NYK, @ TOR",111 - 116
907,19-20,909,18,18,03/03/2020 21:00,Spectrum Center,Charlotte Hornets,San Antonio Spurs,CHA,96.7,105.6,113.1,-7.5," @ CHI, vs. BKN",SAS,100.4,111.6,112.7,-1.1," @ UTA, @ OKC",103 - 104
908,19-20,910,18,18,03/03/2020 21:30,TD Garden,Boston Celtics,Brooklyn Nets,BOS,100.0,112.5,105.7,+6.8," @ MIN, @ LAL",BKN,101.8,107.3,107.7,-0.3," @ PHI, @ CHA",120 - 129
909,19-20,911,18,18,03/03/2020 22:00,Smoothie King Center,New Orleans Pelicans,Minnesota Timberwolves,NOP,103.7,110.5,112.2,-1.7," @ POR, @ GSW",MIN,103.4,107.1,110.4,-3.3," vs. BOS, @ DEN",134 - 139
910,19-20,912,18,18,03/03/2020 22:00,Chesapeake Energy Arena,Oklahoma City Thunder,LA Clippers,OKC,99.2,110.7,108.2,+2.5," vs. DEN, vs. SAS",LAC,102.7,112.3,106.7,+5.6, vs. SAC,94 - 109
